0	1.5377
0.05488	0.73471
0.10977	0.03728
0.16465	0.06813
0.21954	0.11812
0.27442	0.23742
0.3293	0.44111
0.38419	0.8889
0.43907	1.40505
0.49395	1.75956
0.54884	1.56691
0.60372	0.96021
0.65861	0.62201
0.71349	0.36595
0.76837	0.19222
0.82326	0.21147
0.87814	0.29811
0.93302	0.45276
0.98791	0.4644
1.04279	1.06674
1.09768	2.29924
1.15256	6.70272
1.20744	23.77618
1.26233	77.65842
1.31721	148.12057
1.37209	134.9888
1.42698	52.53024
1.48186	6.00329
1.53675	1.57685
1.59163	0.57796
1.64651	0.43206
1.7014	0.68942
1.75628	0.67054
1.81116	0.92139
1.86605	0.67281
1.92093	0.47523
1.97582	0.16092
