0.0133	0.7595
0.0197	0.75955
0.0261	0.75969
0.0323	0.75995
0.0387	0.76027
0.0451	0.76078
0.0512	0.76153
0.0576	0.76249
0.0637	0.76279
0.0701	0.76215
0.0765	0.76131
0.0827	0.76054
0.0891	0.75986
0.0952	0.75923
0.1016	0.75871
0.108	0.75815
0.1141	0.75783
0.1205	0.75762
0.1269	0.75729
0.1331	0.75709
0.1395	0.75699
0.1459	0.7568
0.152	0.75663
0.1587	0.75658
0.1648	0.7565
0.1712	0.75644
0.1773	0.75652
0.1837	0.75664
0.1901	0.75666
0.1963	0.75669
0.2027	0.757
0.2091	0.75717
0.2152	0.75718
0.2216	0.75714
0.2277	0.75725
0.2341	0.75733
0.2405	0.75753
0.2467	0.7577
0.2531	0.75797
0.2595	0.75823
0.2656	0.75852
0.272	0.7587
0.2781	0.75892
0.2845	0.75916
0.2909	0.75926
0.2973	0.75958
0.3037	0.75977
0.3101	0.76014
0.3165	0.76054
0.3227	0.76083
0.3293	0.76116
0.3355	0.76157
0.3419	0.76205
0.3483	0.76258
0.3544	0.7629
0.3608	0.76322
0.3669	0.76362
0.3733	0.76401
0.3797	0.76455
0.3859	0.76497
0.3923	0.76536
0.3984	0.76593
0.4048	0.7664
0.4112	0.76694
0.4173	0.76738
0.4237	0.76779
0.4301	0.76832
0.4363	0.76878
0.4427	0.76946
0.4491	0.7702
0.4552	0.77092
0.4616	0.77137
0.468	0.77189
0.4744	0.77237
0.4808	0.77288
0.4872	0.77348
0.4933	0.77407
0.4997	0.77466
0.5061	0.77534
0.5125	0.77595
0.5187	0.77662
0.5251	0.77742
0.5315	0.77809
0.5376	0.77876
0.544	0.77937
0.5501	0.78005
0.5565	0.78078
0.5629	0.78153
0.5691	0.78236
0.5755	0.78319
0.5816	0.78392
0.588	0.78448
0.5944	0.78516
0.6005	0.78596
0.6069	0.78673
0.6131	0.78744
0.6195	0.78827
0.6259	0.78903
0.6323	0.7898
0.6387	0.79062
0.6451	0.79147
0.6512	0.79233
0.6576	0.79315
0.664	0.79392
0.6701	0.79469
0.6765	0.79545
0.6827	0.79639
0.6891	0.79742
0.6955	0.79851
0.7016	0.79943
0.708	0.80019
0.7144	0.80102
0.7205	0.80186
0.7269	0.80267
0.7333	0.8036
0.7395	0.80443
0.7459	0.80541
0.752	0.80654
0.7584	0.80746
0.7648	0.8084
0.7712	0.80953
0.7773	0.81041
0.7837	0.81141
0.7901	0.81242
0.7963	0.8133
0.8029	0.81423
0.8091	0.81549
0.8155	0.81659
0.8219	0.81738
0.828	0.81846
0.8344	0.81982
0.8405	0.82085
0.8469	0.82159
0.8533	0.8228
0.8595	0.82413
0.8659	0.82505
0.8723	0.82587
0.8784	0.82724
0.8848	0.82871
0.8912	0.82951
0.8973	0.83014
0.9037	0.83131
0.9099	0.83303
0.9163	0.8342
0.9227	0.83481
0.9288	0.83584
0.9352	0.83756
0.9416	0.83922
0.948	0.8401
0.9544	0.84054
0.9608	0.84161
0.9669	0.84351
0.9733	0.84525
0.9797	0.84606
0.9859	0.84634
0.9923	0.84732
0.9984	0.84938
1.0048	0.85168
1.0112	0.8529
1.0173	0.85297
1.0237	0.85306
1.0299	0.85451
1.0363	0.8571
1.0427	0.85966
1.0488	0.86074
1.0552	0.86053
1.0616	0.86037
1.0677	0.86174
1.0741	0.86465
1.0803	0.86747
1.0869	0.8689
1.0933	0.86859
1.0997	0.86822
1.1059	0.86903
1.1123	0.87158
1.1187	0.87489
1.1248	0.87747
1.1312	0.87821
1.1376	0.87741
1.1437	0.87665
1.1501	0.87733
1.1565	0.87999
1.1627	0.88391
1.1691	0.88734
1.1752	0.88892
1.1816	0.88836
1.188	0.8868
1.1941	0.886
1.2005	0.88726
1.2067	0.89068
1.2131	0.8952
1.2195	0.89895
1.2256	0.90076
1.232	0.90027
1.2384	0.89827
1.2448	0.8965
1.2509	0.89627
1.2573	0.89876
1.2637	0.90343
1.2699	0.90883
1.2765	0.91272
1.2827	0.9141
1.2891	0.91296
1.2952	0.91037
1.3016	0.90812
1.3077	0.90782
1.3141	0.91028
1.3205	0.91519
1.3267	0.92103
1.3331	0.92594
1.3392	0.9289
1.3456	0.92928
1.352	0.92712
1.3581	0.92372
1.3645	0.92089
1.3707	0.92021
1.3771	0.92234
1.3835	0.92715
1.3899	0.93363
1.396	0.93989
1.4024	0.94446
1.4088	0.94638
1.4149	0.94561
1.4213	0.94263
1.4277	0.93847
1.4341	0.935
1.4403	0.9337
1.4467	0.93549
1.4528	0.94029
1.4592	0.94706
1.4656	0.95421
1.4717	0.96035
1.4781	0.96433
1.4843	0.96564
1.4907	0.96416
1.4971	0.96063
1.5032	0.95589
1.5096	0.95157
1.516	0.949
1.5221	0.94963
1.5285	0.95347
1.5347	0.95988
1.5411	0.96759
1.5475	0.97562
1.5539	0.98205
1.5603	0.98629
1.5667	0.98764
1.5728	0.98619
1.5795	0.98262
1.5859	0.97736
1.5923	0.97192
1.5984	0.96757
1.6048	0.96565
1.6109	0.96711
1.6173	0.97176
1.6237	0.97914
1.6299	0.98779
1.6363	0.9963
1.6424	1.00368
1.6488	1.00901
1.6552	1.01204
1.6613	1.01239
1.6677	1.01018
1.6739	1.00575
1.6803	0.99994
1.6867	0.99366
1.6928	0.98821
1.6992	0.98498
1.7053	0.98467
1.7117	0.98773
1.7181	0.99413
1.7245	1.00235
1.7307	1.01185
1.7371	1.02091
1.7435	1.02888
1.7499	1.03522
1.756	1.03925
1.7624	1.0408
1.7685	1.03986
1.7749	1.03674
1.7813	1.03161
1.7875	1.02516
1.7939	1.01824
1.8	1.01191
1.8064	1.00735
1.8125	1.00543
1.8189	1.00669
1.8253	1.0113
1.8315	1.01848
1.8379	1.02768
1.8443	1.0377
1.8504	1.04769
1.8568	1.05642
1.8632	1.06366
1.8696	1.06899
1.8757	1.07215
1.8821	1.07302
1.8885	1.0718
1.8947	1.06852
1.9011	1.06332
1.9072	1.05669
1.9136	1.04955
1.92	1.04225
1.9261	1.03593
1.9325	1.03129
1.9392	1.02954
1.9453	1.0307
1.9517	1.03505
1.9579	1.04218
1.9643	1.05119
1.9707	1.06147
1.9768	1.07185
1.9832	1.08173
1.9893	1.09034
1.9957	1.09745
2.0021	1.10283
2.0083	1.10662
2.0147	1.10836
2.0211	1.10839
2.0275	1.10645
2.0336	1.10266
2.0403	1.09732
2.0464	1.0907
2.0528	1.08325
2.0589	1.07551
2.0653	1.06803
2.0715	1.0616
2.0779	1.05724
2.0843	1.05543
2.0904	1.0566
2.0968	1.06083
2.1029	1.06779
2.1093	1.07654
2.1157	1.08663
