0	1.05255
0.06076	0.55616
0.12153	0.07827
0.18229	0.0048
0.24305	0.05517
0.30382	0.09442
0.36458	0.26195
0.42534	0.42496
0.4861	0.60493
0.54687	0.51628
0.60763	0.26858
0.66839	0.07115
0.72916	0.02014
0.78992	0.16104
0.85068	0.10275
0.91145	0.27847
0.97221	0.61094
1.03297	0.88489
1.09373	2.06039
1.1545	6.08844
1.21526	21.16333
1.27602	65.8437
1.33679	106.48062
1.39755	79.71899
1.45831	24.4714
1.51908	1.5887
1.57984	0.88292
1.6406	0.36057
1.70136	0.35967
1.76213	0.26681
1.82289	0.34039
1.88365	0.10735
1.94442	0.08299
