0	1.28374
0.05692	0.68413
0.11383	0.12432
0.17075	0.05559
0.22767	0.07446
0.28458	0.18585
0.3415	0.35368
0.39842	0.70971
0.45533	1.1022
0.51225	1.17385
0.56917	0.8915
0.62608	0.36051
0.683	0.23591
0.73992	0.17605
0.79683	0.10568
0.85375	0.30334
0.91067	0.31885
0.96758	0.39716
1.0245	0.93043
1.08142	1.83086
1.13833	4.84383
1.19525	16.39017
1.25217	56.37964
1.30908	121.82595
1.366	127.06062
1.42292	58.54076
1.47983	8.45425
1.53675	1.19079
1.59367	0.50484
1.65058	0.40355
1.7075	0.05464
1.76442	0.08707
1.82133	0.45873
1.87825	0.40652
1.93517	0.38936
1.99208	0.16767
