47.0116	5.86468
41.627	7.31598
37.5764	6.38401
37.9354	5.6881
64.5046	6.72246
46.6708	7.8954
41.727	8.14495
43.316	7.36626
43.5062	6.93522
41.868	6.28652
46.125	7.63849
45.7078	7.2516
44.3708	6.35519
45.9976	6.91683
43.6248	7.4429
25.7912	8.68328
44.6752	7.53855
42.9626	6.7151
46.085	6.72124
44.1554	6.45697
34.8522	7.27735
51.103	6.16573
42.3402	7.57902
42.442	6.27916
47.2606	7.67221
42.5262	5.61942
35.454	6.08173
41.2688	5.89656
47.6062	6.36071
43.2312	6.785
48.8544	6.63233
52.794	7.5594
59.4192	6.92418
54.2588	7.46743
45.3138	5.1424
53.6176	8.16211
58.1496	6.8549
54.791	7.97633
47.9296	5.92906
51.9452	6.48456
59.5008	7.09954
55.5502	7.89908
54.1404	7.37239
46.6892	4.95723
50.9418	7.00389
54.4256	7.0744
49.2342	5.84812
53.982	6.20068
46.7382	6.8874
78.0548	7.72188
41.0206	7.31537
48.3938	6.69916
59.1162	6.81382
46.526	4.09884
59.1112	6.64337
54.2844	7.13449
57.933	6.49437
55.039	7.34664
50.8266	6.76232
61.534	7.24731
56.5802	6.39872
61.2536	7.49563
58.7888	7.39875
56.8478	5.98056
49.4706	6.34048
50.858	5.33615
52.957	6.06702
52.0532	6.49744
57.3372	7.12897
54.259	6.59064
50.9804	7.46865
60.4952	7.82366
59.4196	7.45026
53.719	6.52687
58.3866	6.5471
54.5758	7.17128
49.9612	6.90089
57.8276	6.9107
58.5446	7.36687
53.3886	6.71756
50.2578	6.10442
53.2474	7.49134
52.2948	5.86958
59.2794	7.55756
46.1736	7.38343
52.9934	7.62623
50.7748	6.72614
35.7738	5.07005
53.7332	6.75741
34.0866	3.96517
55.2056	5.91005
59.7436	7.10813
32.8496	8.27861
51.0448	6.74821
54.8216	7.14308
33.296	6.73779
58.2522	7.00573
35.745	5.27055
79.437	6.81198
51.4714	7.55817
53.8088	7.13817
39.4466	5.35577
53.8398	6.29694
55.6638	5.45265
48.866	6.63417
46.9818	6.2203
36.834	4.60406
68.2616	8.91811
55.4158	6.10626
50.1576	7.09157
54.1108	6.06886
56.731	7.20929
45.6702	6.64521
49.5036	6.34783
54.805	6.8083
57.6422	6.01919
53.5564	6.90579
50.439	6.2062
49.3702	5.85303
43.295	7.06521
38.7842	3.60833
58.5018	6.53545
55.9316	7.61887
53.2442	4.33551
48.1948	6.3184
43.388	3.08225
51.18	7.00451
46.9766	7.74947
28.502	9.36264
45.419	5.47534
77.6744	16.5333
49.268	14.2334
29.6666	13.6123
51.5824	6.82731
58.2592	7.36503
55.2274	6.53178
57.822	6.63294
56.9004	7.34602
48.8762	6.94994
35.234	6.81198
49.406	7.17189
48.6912	7.29268
46.5258	7.2424
54.5382	7.67957
47.7498	7.49747
57.792	7.1351
47.621	6.3742
51.0722	6.88004
37.4434	6.48702
52.189	7.63972
47.0438	7.10261
77.3282	8.11184
50.4326	6.58267
55.1152	7.44229
57.1324	8.07443
67.703	8.3669
45.3692	7.04743
54.6426	9.21242
44.9916	7.01186
59.226	8.62933
55.8696	8.23201
45.7538	6.63294
73.2884	7.73721
53.6188	7.67467
47.261	7.10567
55.0444	7.1069
42.978	7.32089
52.8586	7.14308
47.1998	7.71207
53.4104	7.46129
53.2942	8.08057
48.68	6.69426
42.1444	6.22091
43.3456	6.94258
47.545	6.68445
46.527	6.10564
43.9184	7.3215
50.2118	6.96465
57.8738	6.65502
48.0712	7.23382
47.2552	6.44716
59.2636	7.12713
46.3644	5.90453
47.833	7.19826
50.8908	7.58699
55.475	8.31233
39.2828	6.20129
52.2984	6.80769
48.8658	7.25037
52.9624	7.27551
43.6572	5.47779
73.3412	15.1721
49.096	7.27919
49.0026	5.27852
57.938	7.73721
45.112	6.44839
55.2336	8.4509
46.1232	7.69674
53.3046	7.26816
54.8926	7.2841
49.913	8.03397
56.0528	6.87759
49.6396	7.39998
52.2304	8.22097
53.0862	6.93951
52.4472	7.6483
58.9342	7.46129
53.158	5.28772
51.889	8.32643
56.5314	8.63239
57.3884	8.46562
53.019	8.69922
51.6232	7.5594
49.2182	7.31414
49.2842	7.21727
56.1126	8.25654
47.643	7.31046
48.38	7.46068
42.026	6.32637
45.2674	6.19884
51.3924	7.2234
44.1582	6.56059
51.6282	6.78745
46.23	6.43245
49.8402	6.90947
50.4768	7.07134
61.0054	7.21665
52.599	7.01432
53.9148	7.5784
40.318	6.82424
50.6212	5.83648
47.0938	6.52626
53.8262	6.80217
57.7894	7.91563
56.3796	8.7403
49.8928	7.55511
40.901	6.28223
51.613	6.22337
42.8096	7.64094
53.6934	8.06278
45.7798	5.13382
48.3018	6.93829
58.6494	8.58825
53.725	7.8537
45.499	7.05417
52.4812	7.2657
53.8378	7.41286
55.3896	8.56924
51.3142	7.33437
52.0672	7.66731
54.478	6.95975
59.1406	8.22404
57.7984	8.14801
53.7916	9.02848
53.9392	8.45213
50.0608	7.0603
44.5354	5.9168
57.5426	7.75131
46.3616	6.73227
59.7454	7.99841
53.316	7.89111
59.9338	7.92728
57.476	7.44965
54.5906	7.46497
50.5198	8.20074
32.181	3.87259
44.8012	7.74579
52.011	7.88865
35.466	7.17864
53.7818	7.56553
57.855	8.28474
49.8734	7.02658
39.855	4.52926
58.1208	7.82857
50.5318	7.7041
53.1478	7.56308
58.2456	8.01005
47.8924	7.28655
46.3396	7.9144
52.0486	7.93648
49.1378	8.32705
50.3432	7.26877
37.2924	6.88862
37.6384	6.60597
51.9216	8.41105
46.8854	4.98544
58.3752	7.06521
48.9938	7.81385
38.9758	5.10745
55.4322	7.49011
53.856	6.76048
50.7354	7.27613
50.2262	7.62194
55.3466	8.26512
46.4378	6.01735
57.6162	7.41347
53.8668	7.88927
38.8958	7.07072
42.2268	5.34658
52.957	7.16147
36.4322	3.53904
56.4674	7.3822
35.9112	5.44774
57.827	7.74027
57.7748	7.709
57.0186	8.31724
52.0982	7.19887
52.0788	8.25163
54.4656	6.94135
53.5528	7.74027
46.2904	6.94871
53.684	7.84451
49.5416	8.88071
52.3842	6.38033
51.898	8.60357
57.8108	7.774
56.1596	8.56127
50.8544	8.15292
55.9242	7.1351
47.8182	7.50483
54.1472	8.33502
54.0462	8.5956
58.9882	8.47604
60.1874	8.27309
46.5078	5.9542
46.024	7.12407
38.8366	4.12275
57.5462	7.63604
64.1936	7.38097
51.6942	8.14617
55.9832	7.79791
43.3978	5.49986
47.3726	6.56427
49.9618	7.34296
53.8948	8.30068
45.507	5.14424
69.678	8.14433
52.9666	7.81262
49.6944	7.55511
53.136	7.67589
50.5082	6.75067
53.2802	7.42144
41.89	6.16389
52.2896	7.73169
52.2292	7.64094
57.5564	7.6716
43.3318	6.63601
53.3028	8.60235
56.032	7.54346
50.4906	7.67221
56.1228	7.81937
53.1114	6.91131
40.4996	7.29575
50.25	7.3963
52.9506	7.35461
53.611	7.54897
54.9076	6.8782
50.091	7.34112
55.9516	8.08241
59.7612	8.12532
53.7442	7.61826
41.6162	5.22518
59.813	7.62255
51.2086	6.65624
53.0556	7.38465
67.0576	7.90827
63.2122	7.5827
43.4712	4.78494
55.3058	7.76603
43.4532	7.49686
54.6976	8.13697
51.9006	8.31908
42.4826	6.55446
52.1276	7.72617
53.0192	7.70532
54.5178	7.48092
50.5044	7.9003
46.1158	6.32637
50.3576	6.64337
53.2822	7.0554
58.7614	7.6017
51.2794	7.01554
45.2978	6.42693
55.0176	7.47294
55.8574	7.53119
58.71	8.15537
48.6404	7.60354
50.5704	6.83099
49.0786	8.17008
45.3312	4.96827
48.9586	6.86471
51.635	6.64766
50.1166	7.29329
48.002	5.4692
53.5544	8.21852
44.2726	7.1584
51.3952	7.24363
43.2892	7.46436
41.9816	5.42812
60.2004	8.02661
52.2776	8.72865
53.9398	7.42267
48.618	6.65195
45.4626	7.53671
54.684	6.71326
52.245	7.21972
49.349	6.02655
58.48	6.83651
57.6168	7.78503
50.558	6.58205
46.8494	7.90276
52.1802	7.10629
51.235	7.29759
58.092	7.90092
49.0926	7.72127
48.59	6.64459
49.4534	6.3276
45.6442	6.52871
57.5394	7.3264
50.3608	7.13265
35.3166	5.39011
58.5588	7.49931
41.1136	6.25525
45.0534	6.45207
48.5528	6.61945
43.754	7.51035
51.2964	8.28351
51.1792	7.65934
52.9352	7.22217
41.7476	6.78991
48.6624	7.40182
56.748	7.02842
54.2934	7.47662
56.0766	8.22895
56.1702	7.64278
45.6546	6.80953
47.446	7.46804
45.1894	6.06211
53.9256	7.23811
