!  Spectrum from file:  C:\ROT\ether\S\ohio\ether_o2b.spe
!
 299512.0371   0.1651
 299512.0899   0.1596
 299512.1426   0.1547
 299512.1953   0.1513
 299512.2480   0.1503
 299512.3008   0.1509
 299512.3535   0.1530
 299512.4062   0.1572
 299512.4589   0.1634
 299512.5117   0.1703
 299512.5644   0.1782
 299512.6171   0.1869
 299512.6698   0.1948
 299512.7226   0.2024
 299512.7753   0.2090
 299512.8280   0.2142
 299512.8807   0.2180
 299512.9335   0.2193
 299512.9862   0.2190
 299513.0389   0.2176
 299513.0916   0.2152
 299513.1444   0.2111
 299513.1971   0.2062
 299513.2498   0.2014
 299513.3025   0.1965
 299513.3553   0.1917
 299513.4080   0.1879
 299513.4607   0.1851
 299513.5134   0.1827
 299513.5662   0.1813
 299513.6189   0.1813
 299513.6716   0.1817
 299513.7243   0.1831
 299513.7771   0.1841
 299513.8298   0.1855
 299513.8825   0.1872
 299513.9352   0.1886
 299513.9880   0.1896
 299514.0407   0.1900
 299514.0934   0.1903
 299514.1461   0.1900
 299514.1989   0.1889
 299514.2516   0.1872
 299514.3043   0.1851
 299514.3571   0.1827
 299514.4098   0.1796
 299514.4625   0.1758
 299514.5152   0.1724
 299514.5680   0.1679
 299514.6207   0.1637
 299514.6734   0.1589
 299514.7261   0.1537
 299514.7789   0.1485
 299514.8316   0.1427
 299514.8843   0.1361
 299514.9370   0.1288
 299514.9898   0.1206
 299515.0425   0.1102
 299515.0952   0.0988
 299515.1479   0.0857
 299515.2007   0.0705
 299515.2534   0.0539
 299515.3061   0.0349
 299515.3588   0.0152
 299515.4116  -0.0048
 299515.4643  -0.0249
 299515.5170  -0.0421
 299515.5697  -0.0553
 299515.6225  -0.0629
 299515.6752  -0.0639
 299515.7279  -0.0560
 299515.7806  -0.0349
 299515.8334  -0.0031
 299515.8861   0.0401
 299515.9388   0.0946
 299515.9915   0.1620
 299516.0443   0.2383
 299516.0970   0.3195
 299516.1497   0.4038
 299516.2024   0.4877
 299516.2552   0.5648
 299516.3079   0.6328
 299516.3606   0.6884
 299516.4133   0.7302
 299516.4661   0.7516
 299516.5188   0.7534
 299516.5715   0.7382
 299516.6242   0.7078
 299516.6770   0.6615
 299516.7297   0.6010
 299516.7824   0.5337
 299516.8351   0.4611
 299516.8879   0.3862
 299516.9406   0.3136
 299516.9933   0.2456
 299517.0460   0.1831
 299517.0988   0.1275
 299517.1515   0.0822
 299517.2042   0.0466
 299517.2569   0.0190
 299517.3097  -0.0007
 299517.3624  -0.0128
 299517.4151  -0.0166
 299517.4678  -0.0162
 299517.5206  -0.0114
 299517.5733  -0.0035
 299517.6260   0.0073
 299517.6787   0.0193
 299517.7315   0.0321
 299517.7842   0.0453
 299517.8369   0.0577
 299517.8896   0.0701
 299517.9424   0.0815
 299517.9951   0.0922
 299518.0478   0.1012
 299518.1005   0.1088
 299518.1533   0.1150
 299518.2060   0.1202
 299518.2587   0.1237
 299518.3114   0.1261
 299518.3642   0.1268
 299518.4169   0.1264
 299518.4696   0.1247
 299518.5223   0.1212
 299518.5751   0.1168
 299518.6278   0.1112
 299518.6805   0.1054
 299518.7332   0.0991
 299518.7860   0.0933
 299518.8387   0.0884
 299518.8914   0.0850
 299518.9441   0.0839
 299518.9969   0.0867
 299519.0496   0.0933
 299519.1023   0.1036
 299519.1550   0.1185
 299519.2078   0.1399
 299519.2605   0.1648
 299519.3132   0.1927
 299519.3659   0.2235
 299519.4187   0.2560
 299519.4714   0.2877
 299519.5241   0.3181
 299519.5768   0.3458
 299519.6296   0.3679
 299519.6823   0.3831
 299519.7350   0.3924
 299519.7877   0.3952
 299519.8405   0.3910
 299519.8932   0.3786
 299519.9459   0.3613
 299519.9986   0.3402
 299520.0514   0.3161
 299520.1041   0.2891
 299520.1568   0.2625
 299520.2095   0.2366
 299520.2623   0.2124
 299520.3150   0.1917
 299520.3677   0.1741
 299520.4204   0.1599
 299520.4732   0.1489
 299520.5259   0.1423
 299520.5786   0.1389
 299520.6313   0.1378
 299520.6841   0.1385
 299520.7368   0.1413
 299520.7895   0.1454
 299520.8422   0.1503
 299520.8950   0.1551
 299520.9477   0.1599
 299521.0004   0.1648
 299521.0531   0.1693
 299521.1059   0.1727
 299521.1586   0.1758
 299521.2113   0.1782
 299521.2640   0.1807
 299521.3168   0.1824
 299521.3695   0.1838
 299521.4222   0.1841
 299521.4749   0.1848
 299521.5277   0.1848
 299521.5804   0.1845
 299521.6331   0.1845
 299521.6858   0.1838
 299521.7386   0.1834
 299521.7913   0.1827
 299521.8440   0.1820
 299521.8967   0.1810
 299521.9495   0.1796
 299522.0022   0.1789
 299522.0549   0.1775
 299522.1076   0.1765
 299522.1604   0.1758
 299522.2131   0.1748
 299522.2658   0.1737
 299522.3186   0.1734
 299522.3713   0.1737
 299522.4240   0.1741
 299522.4767   0.1744
 299522.5295   0.1758
 299522.5822   0.1772
 299522.6349   0.1789
 299522.6876   0.1813
 299522.7404   0.1841
 299522.7931   0.1862
 299522.8458   0.1889
 299522.8985   0.1917
 299522.9513   0.1941
 299523.0040   0.1959
 299523.0567   0.1976
 299523.1094   0.1990
 299523.1622   0.1997
 299523.2149   0.1997
 299523.2676   0.1993
 299523.3203   0.1986
 299523.3731   0.1976
 299523.4258   0.1962
 299523.4785   0.1948
 299523.5312   0.1927
 299523.5840   0.1907
 299523.6367   0.1889
 299523.6894   0.1872
 299523.7421   0.1851
 299523.7949   0.1834
 299523.8476   0.1820
 299523.9003   0.1803
 299523.9530   0.1786
 299524.0058   0.1769
 299524.0585   0.1758
 299524.1112   0.1744
 299524.1639   0.1731
 299524.2167   0.1720
 299524.2694   0.1717
 299524.3221   0.1717
 299524.3748   0.1713
 299524.4276   0.1720
 299524.4803   0.1734
 299524.5330   0.1751
 299524.5857   0.1775
 299524.6385   0.1803
 299524.6912   0.1831
 299524.7439   0.1865
 299524.7966   0.1896
 299524.8494   0.1931
 299524.9021   0.1962
 299524.9548   0.1990
 299525.0075   0.2007
 299525.0603   0.2024
 299525.1130   0.2031
 299525.1657   0.2035
 299525.2184   0.2028
 299525.2712   0.2014
 299525.3239   0.1993
 299525.3766   0.1972
 299525.4293   0.1945
 299525.4821   0.1914
 299525.5348   0.1886
 299525.5875   0.1858
 299525.6402   0.1831
 299525.6930   0.1810
 299525.7457   0.1793
 299525.7984   0.1779
 299525.8511   0.1762
 299525.9039   0.1758
 299525.9566   0.1751
 299526.0093   0.1751
 299526.0620   0.1751
 299526.1148   0.1751
 299526.1675   0.1744
 299526.2202   0.1734
 299526.2729   0.1720
 299526.3257   0.1703
 299526.3784   0.1668
 299526.4311   0.1627
 299526.4838   0.1575
 299526.5366   0.1509
 299526.5893   0.1423
 299526.6420   0.1326
 299526.6947   0.1216
 299526.7475   0.1088
 299526.8002   0.0940
 299526.8529   0.0777
 299526.9056   0.0601
 299526.9584   0.0415
 299527.0111   0.0218
 299527.0638   0.0028
 299527.1165  -0.0152
 299527.1693  -0.0307
 299527.2220  -0.0421
 299527.2747  -0.0484
 299527.3274  -0.0456
 299527.3802  -0.0349
 299527.4329  -0.0149
 299527.4856   0.0155
 299527.5383   0.0604
 299527.5911   0.1157
 299527.6438   0.1800
 299527.6965   0.2522
 299527.7492   0.3309
 299527.8020   0.4114
 299527.8547   0.4895
 299527.9074   0.5623
 299527.9601   0.6276
 299528.0129   0.6774
 299528.0656   0.7102
 299528.1183   0.7275
 299528.1710   0.7282
 299528.2238   0.7112
 299528.2765   0.6746
 299528.3292   0.6252
 299528.3819   0.5658
 299528.4347   0.4991
 299528.4874   0.4273
 299528.5401   0.3544
 299528.5928   0.2846
 299528.6456   0.2193
 299528.6983   0.1596
 299528.7510   0.1109
 299528.8037   0.0701
 299528.8565   0.0380
 299528.9092   0.0142
 299528.9619  -0.0007
 299529.0146  -0.0079
 299529.0674  -0.0090
 299529.1201  -0.0055
 299529.1728   0.0021
 299529.2255   0.0128
 299529.2783   0.0252
 299529.3310   0.0390
 299529.3837   0.0528
 299529.4364   0.0670
 299529.4892   0.0808
 299529.5419   0.0929
 299529.5946   0.1040
 299529.6473   0.1140
 299529.7001   0.1230
 299529.7528   0.1302
 299529.8055   0.1358
 299529.8582   0.1409
 299529.9110   0.1451
 299529.9637   0.1485
 299530.0164   0.1509
 299530.0691   0.1534
 299530.1219   0.1554
 299530.1746   0.1572
 299530.2273   0.1585
 299530.2801   0.1603
 299530.3328   0.1620
 299530.3855   0.1634
 299530.4382   0.1651
 299530.4910   0.1665
 299530.5437   0.1675
 299530.5964   0.1682
 299530.6491   0.1693
 299530.7019   0.1703
 299530.7546   0.1710
 299530.8073   0.1720
 299530.8600   0.1734
 299530.9128   0.1755
 299530.9655   0.1782
 299531.0182   0.1820
 299531.0709   0.1869
 299531.1237   0.1931
 299531.1764   0.2000
 299531.2291   0.2076
 299531.2818   0.2162
 299531.3346   0.2242
 299531.3873   0.2318
 299531.4400   0.2387
 299531.4927   0.2439
 299531.5455   0.2466
 299531.5982   0.2480
 299531.6509   0.2470
 299531.7036   0.2446
 299531.7564   0.2397
 299531.8091   0.2328
 299531.8618   0.2252
 299531.9145   0.2169
 299531.9673   0.2079
 299532.0200   0.1993
 299532.0727   0.1917
 299532.1254   0.1845
 299532.1782   0.1782
 299532.2309   0.1731
 299532.2836   0.1696
 299532.3363   0.1672
 299532.3891   0.1658
 299532.4418   0.1651
 299532.4945   0.1651
 299532.5472   0.1658
 299532.6000   0.1675
 299532.6527   0.1689
 299532.7054   0.1706
 299532.7581   0.1720
 299532.8109   0.1731
 299532.8636   0.1741
 299532.9163   0.1748
 299532.9690   0.1751
 299533.0218   0.1751
 299533.0745   0.1751
 299533.1272   0.1751
 299533.1799   0.1748
 299533.2327   0.1751
 299533.2854   0.1755
 299533.3381   0.1762
 299533.3908   0.1775
 299533.4436   0.1789
 299533.4963   0.1810
 299533.5490   0.1834
 299533.6017   0.1862
 299533.6545   0.1886
 299533.7072   0.1910
 299533.7599   0.1931
 299533.8126   0.1945
 299533.8654   0.1952
 299533.9181   0.1955
 299533.9708   0.1955
 299534.0235   0.1945
 299534.0763   0.1934
 299534.1290   0.1917
 299534.1817   0.1900
 299534.2344   0.1883
 299534.2872   0.1862
 299534.3399   0.1845
 299534.3926   0.1827
