14.250  1.379 -0.883 -0.885
14.350  1.289 -0.954 -0.769
14.450  1.192 -1.040 -0.642
14.550  1.085 -1.145 -0.507
14.650  0.966 -1.277 -0.365
14.750  0.831 -1.447 -0.218
14.850  0.678 -1.668 -0.069
14.950  0.499 -1.960  0.082
15.050  0.287 -2.341  0.232
15.150  0.031 -2.824  0.378
15.250 -0.276 -3.368  0.520
15.350 -0.634 -3.827  0.654
15.450 -1.023 -3.907  0.780
15.550 -1.391 -3.358  0.895
15.650 -1.677 -2.332  0.998
15.750 -1.856 -1.290  1.088
15.850 -1.943 -0.529  1.163
15.950 -1.970 -0.061  1.222
16.050 -1.960  0.208  1.265
16.150 -1.930  0.365  1.291
16.250 -1.887  0.464  1.300
16.350 -1.836  0.533  1.291
16.450 -1.779  0.587  1.265
16.550 -1.718  0.635  1.222
16.650 -1.651  0.681  1.162
16.750 -1.580  0.728  1.087
16.850 -1.504  0.778  0.997
16.950 -1.423  0.835  0.894
17.050 -1.336  0.899  0.779
17.150 -1.242  0.975  0.653
17.250 -1.140  1.066  0.519
17.350 -1.028  1.179  0.377
17.450 -0.904  1.321  0.231
17.550 -0.763  1.505  0.081
17.650 -0.602  1.744 -0.070
17.750 -0.413  2.059 -0.219
17.850 -0.189  2.466 -0.366
17.950  0.081  2.962 -0.508
18.050  0.402  3.479 -0.643
18.150  0.768  3.823 -0.770
18.250  1.147  3.698 -0.886
18.350  1.485  2.973 -0.990
18.450  1.730  1.929 -1.081
18.550  1.874  0.991 -1.157
18.650  1.938  0.344 -1.218
18.750  1.953 -0.044 -1.262
18.850  1.937 -0.271 -1.290
18.950  1.904 -0.406 -1.300
19.050  1.860 -0.493 -1.293
19.150  1.809 -0.555 -1.268
19.250  1.752 -0.605 -1.226
19.350  1.691 -0.649 -1.168
19.450  1.626 -0.693 -1.094
19.550  1.556 -0.737 -1.005
19.650  1.482 -0.784 -0.903
19.750  1.403 -0.837 -0.789
19.850  1.318 -0.897 -0.664
19.950  1.227 -0.967 -0.530
20.050  1.129 -1.051 -0.389
20.150  1.021 -1.154 -0.243
20.250  0.901 -1.284 -0.093
20.350  0.766 -1.451  0.057
20.450  0.612 -1.668  0.207
20.550  0.434 -1.951  0.354
20.650  0.224 -2.316  0.497
20.750 -0.029 -2.768  0.632
20.850 -0.328 -3.256  0.760
20.950 -0.671 -3.635  0.877
21.050 -1.037 -3.648  0.982
21.150 -1.378 -3.105  1.074
21.250 -1.643 -2.161  1.151
21.350 -1.809 -1.209  1.214
21.450 -1.892 -0.500  1.259
21.550 -1.917 -0.049  1.288
21.650 -1.906  0.217  1.300
21.750 -1.874  0.378  1.294
21.850 -1.830  0.480  1.271
21.950 -1.777  0.552  1.230
22.050 -1.719  0.608  1.173
22.150 -1.655  0.657  1.101
22.250 -1.586  0.703  1.013
22.350 -1.513  0.751  0.912
22.450 -1.434  0.802  0.799
22.550 -1.351  0.858  0.675
22.650 -1.262  0.923  0.541
22.750 -1.165  1.000  0.401
22.850 -1.061  1.093  0.255
22.950 -0.946  1.209  0.106
23.050 -0.819  1.355 -0.045
23.150 -0.675  1.544 -0.195
23.250 -0.509  1.790 -0.342
23.350 -0.315  2.110 -0.485
23.450 -0.086  2.512 -0.621
23.550  0.187  2.979 -0.749
23.650  0.507  3.420 -0.867
23.750  0.860  3.630 -0.974
23.850  1.213  3.365 -1.067
23.950  1.514  2.597 -1.146
24.050  1.725  1.631 -1.209
24.150  1.845  0.807 -1.256
24.250  1.895  0.243 -1.286
24.350  1.902 -0.102 -1.299
24.450  1.881 -0.309 -1.295
24.550  1.845 -0.436 -1.273
24.650  1.799 -0.519 -1.234
24.750  1.745 -0.580 -1.179
24.850  1.686 -0.630 -1.107
24.950  1.623 -0.674 -1.021
25.050  1.555 -0.717 -0.921
25.150  1.483 -0.761 -0.808
25.250  1.406 -0.809 -0.685
25.350  1.325 -0.862 -0.553
25.450  1.238 -0.923 -0.413
25.550  1.144 -0.994 -0.267
25.650  1.042 -1.081 -0.118
25.750  0.931 -1.188  0.032
25.850  0.808 -1.324  0.183
25.950  0.669 -1.498  0.330
26.050  0.510 -1.724  0.474
26.150  0.325 -2.016  0.611
26.250  0.108 -2.384  0.739
26.350 -0.150 -2.816  0.858
26.450 -0.450 -3.240  0.965
26.550 -0.786 -3.488  1.060
26.650 -1.130 -3.333  1.140
26.750 -1.433 -2.692  1.204
26.850 -1.658 -1.790  1.253
26.950 -1.793 -0.955  1.285
27.050 -1.855 -0.350  1.299
27.150 -1.868  0.033  1.296
27.250 -1.852  0.268  1.276
27.350 -1.816  0.412  1.238
27.450 -1.769  0.507  1.184
27.550 -1.714  0.575  1.114
27.650 -1.653  0.629  1.029
27.750 -1.587  0.676  0.930
27.850 -1.517  0.722  0.818
27.950 -1.442  0.768  0.696
28.050 -1.362  0.818  0.564
28.150 -1.277  0.874  0.425
28.250 -1.186  0.938  0.280
28.350 -1.088  1.015  0.131
28.450 -0.983  1.107 -0.020
28.550 -0.866  1.223 -0.170
28.650 -0.737  1.369 -0.318
28.750 -0.592  1.558 -0.462
28.850 -0.425  1.802 -0.599
28.950 -0.230  2.114 -0.729
29.050 -0.001  2.496 -0.849
29.150  0.268  2.918 -0.957
29.250  0.578  3.279 -1.052
29.350  0.912  3.387 -1.134
29.450  1.237  3.058 -1.200
29.550  1.508  2.316 -1.250
29.650  1.695  1.442 -1.283
29.750  1.801  0.706 -1.299
29.850  1.845  0.196 -1.297
29.950  1.847 -0.126 -1.278
30.050  1.825 -0.324 -1.242
30.150  1.787 -0.448 -1.189
30.250  1.740 -0.531 -1.120
30.350  1.685 -0.592 -1.036
30.450  1.625 -0.640 -0.938
30.550  1.561 -0.684 -0.828
30.650  1.492 -0.725 -0.706
30.750  1.419 -0.767 -0.575
30.850  1.342 -0.811 -0.436
30.950  1.261 -0.861 -0.292
31.050  1.174 -0.917 -0.143
31.150  1.081 -0.984  0.007
31.250  0.981 -1.065  0.158
31.350  0.872 -1.164  0.306
31.450  0.751 -1.289  0.450
31.550  0.616 -1.449  0.588
31.650  0.463 -1.655  0.719
31.750  0.287 -1.918  0.839
31.850  0.081 -2.244  0.948
31.950 -0.160 -2.622  1.045
32.050 -0.438 -2.989  1.127
32.150 -0.748 -3.212  1.195
32.250 -1.065 -3.108  1.246
32.350 -1.352 -2.593  1.281
32.450 -1.573 -1.813  1.298
32.550 -1.714 -1.038  1.298
32.650 -1.785 -0.439  1.280
32.750 -1.806 -0.037  1.245
32.850 -1.795  0.219  1.194
32.950 -1.764  0.379  1.126
33.050 -1.720  0.484  1.044
33.150 -1.667  0.557  0.947
33.250 -1.607  0.613  0.837
33.350 -1.543  0.659  0.717
33.450 -1.474  0.702  0.586
33.550 -1.401  0.743  0.448
33.650 -1.324  0.786  0.304
33.750 -1.243  0.832  0.156
33.850 -1.157  0.884  0.005
33.950 -1.065  0.945 -0.145
34.050 -0.967  1.017 -0.294
34.150 -0.861  1.106 -0.439
34.250 -0.745  1.216 -0.577
34.350 -0.617  1.356 -0.708
34.450 -0.474  1.534 -0.830
34.550 -0.310  1.761 -0.940
34.650 -0.121  2.043 -1.037
34.750  0.099  2.374 -1.121
34.850  0.353  2.714 -1.190
34.950  0.637  2.968 -1.242
35.050  0.935  2.988 -1.278
35.150  1.219  2.658 -1.297
35.250  1.455  2.023 -1.298
35.350  1.620  1.290 -1.282
35.450  1.716  0.656 -1.249
35.550  1.757  0.197 -1.199
35.650  1.762 -0.107 -1.132
35.750  1.741 -0.302 -1.051
35.850  1.706 -0.428 -0.955
35.950  1.660 -0.512 -0.847
36.050  1.608 -0.572 -0.727
36.150  1.550 -0.617 -0.597
36.250  1.488 -0.655 -0.460
36.350  1.422 -0.688 -0.316
36.450  1.354 -0.720 -0.168
36.550  1.282 -0.752 -0.018
36.650  1.207 -0.785  0.133
36.750  1.129 -0.822  0.282
36.850  1.046 -0.863  0.427
36.950  0.960 -0.912  0.566
37.050  0.868 -0.969  0.698
37.150  0.770 -1.040  0.820
37.250  0.664 -1.128  0.931
37.350  0.548 -1.238  1.030
37.450  0.419 -1.377  1.115
37.550  0.274 -1.552  1.185
37.650  0.111 -1.767  1.239
37.750 -0.077 -2.019  1.276
37.850 -0.290 -2.284  1.296
37.950 -0.528 -2.510  1.299
38.050 -0.783 -2.605  1.284
38.150 -1.037 -2.473  1.252
38.250 -1.265 -2.085  1.204
38.350 -1.446 -1.528  1.139
38.450 -1.569 -0.954  1.058
38.550 -1.638 -0.473  0.964
38.650 -1.666 -0.120  0.856
38.750 -1.664  0.120  0.737
38.850 -1.642  0.280  0.608
38.950 -1.607  0.385  0.471
39.050 -1.564  0.455  0.328
39.150 -1.515  0.502  0.180
39.250 -1.463  0.535  0.030
39.350 -1.407  0.558 -0.121
39.450 -1.350  0.575 -0.270
39.550 -1.291  0.586 -0.415
39.650 -1.231  0.595 -0.555
39.750 -1.171  0.600 -0.687
39.850 -1.110  0.603 -0.810
39.950 -1.049  0.605 -0.922
40.050 -0.988  0.606 -1.022
40.150 -0.927  0.605 -1.108
40.250 -0.865  0.605 -1.180
40.350 -0.804  0.604 -1.235
40.450 -0.743  0.605 -1.274
40.550 -0.682  0.608 -1.295
40.650 -0.620  0.614 -1.299
40.750 -0.558  0.625 -1.286
40.850 -0.494  0.642 -1.256
40.950 -0.428  0.668 -1.208
41.050 -0.358  0.705 -1.145
41.150 -0.285  0.757 -1.065
41.250 -0.205  0.828 -0.972
41.350 -0.118  0.921 -0.866
41.450 -0.020  1.041 -0.748
41.550  0.091  1.190 -0.619
41.650  0.219  1.366 -0.483
41.750  0.364  1.562 -0.340
41.850  0.530  1.753 -0.193
41.950  0.712  1.902 -0.042
42.050  0.905  1.957  0.108
42.150  1.097  1.875  0.257
42.250  1.273  1.647  0.403
42.350  1.422  1.318  0.543
42.450  1.535  0.963  0.677
42.550  1.616  0.644  0.800
42.650  1.667  0.394  0.914
42.750  1.698  0.215  1.015
42.850  1.714  0.094  1.102
42.950  1.720  0.017  1.174
43.050  1.720 -0.031  1.231
43.150  1.717 -0.059  1.271
43.250  1.711 -0.075  1.294
43.350  1.704 -0.085  1.300
43.450  1.696 -0.092  1.288
43.550  1.688 -0.098  1.259
43.650  1.679 -0.105  1.213
43.750  1.669 -0.114  1.150
43.850  1.658 -0.127  1.073
43.950  1.646 -0.142  0.980
44.050  1.632 -0.162  0.875
44.150  1.616 -0.185  0.758
44.250  1.598 -0.213  0.630
44.350  1.576 -0.245  0.495
44.450  1.551 -0.283  0.352
44.550  1.522 -0.325  0.205
44.650  1.488 -0.374  0.055
44.750  1.450 -0.429 -0.096
44.850  1.405 -0.492 -0.245
44.950  1.354 -0.566 -0.391
45.050  1.295 -0.651 -0.532
45.150  1.227 -0.753 -0.666
45.250  1.147 -0.877 -0.791
45.350  1.054 -1.030 -0.905
45.450  0.943 -1.225 -1.007
45.550  0.810 -1.478 -1.095
45.650  0.648 -1.814 -1.169
45.750  0.446 -2.271 -1.227
45.850  0.191 -2.884 -1.268
45.950 -0.134 -3.660 -1.293
46.050 -0.540 -4.464 -1.300
46.150 -1.009 -4.876 -1.290
46.250 -1.478 -4.349 -1.262
46.256 -1.504 -4.283 -1.260
46.263 -1.530 -4.213 -1.257
46.269 -1.556 -4.140 -1.255
46.275 -1.581 -4.065 -1.252
46.281 -1.606 -3.986 -1.250
46.288 -1.630 -3.906 -1.247
46.294 -1.654 -3.822 -1.244
46.300 -1.677 -3.737 -1.242
46.306 -1.699 -3.651 -1.239
46.313 -1.722 -3.562 -1.236
46.319 -1.743 -3.472 -1.233
46.325 -1.764 -3.382 -1.230
46.331 -1.784 -3.290 -1.227
46.338 -1.804 -3.198 -1.224
46.344 -1.824 -3.106 -1.220
46.444 -2.061 -1.709 -1.160
46.544 -2.180 -0.773 -1.085
46.644 -2.229 -0.276 -0.995
46.744 -2.242 -0.036 -0.891
46.844 -2.238  0.080 -0.775
46.944 -2.225  0.141 -0.649
47.044 -2.207  0.178 -0.515
47.144 -2.187  0.206 -0.373
47.244 -2.164  0.231 -0.226
47.344 -2.138  0.255 -0.077
47.444 -2.110  0.280  0.074
47.544 -2.080  0.306  0.224
47.644 -2.047  0.334  0.370
47.744 -2.011  0.364  0.512
47.844 -1.972  0.396  0.647
47.944 -1.930  0.430  0.773
48.044 -1.884  0.468  0.889
48.144 -1.835  0.508  0.993
48.244 -1.781  0.552  1.083
48.344 -1.722  0.601  1.159
48.444 -1.659  0.656  1.219
48.544 -1.590  0.717  1.263
48.644 -1.514  0.788  1.290
48.744 -1.430  0.871  1.300
48.844 -1.338  0.970  1.292
48.944 -1.236  1.090  1.267
49.044 -1.120  1.241  1.225
49.144 -0.986  1.436  1.166
49.244 -0.831  1.692  1.092
49.344 -0.646  2.036  1.003
49.444 -0.421  2.504  0.900
49.544 -0.142  3.127  0.785
49.644  0.208  3.887  0.660
49.744  0.633  4.591  0.526
49.844  1.105  4.764  0.385
49.944  1.549  3.972  0.239
50.044  1.876  2.545  0.089
50.144  2.063  1.272 -0.061
50.244  2.147  0.476 -0.211
50.344  2.172  0.058 -0.358
50.444  2.167 -0.156 -0.501
50.544  2.146 -0.268 -0.636
50.644  2.117 -0.335 -0.763
50.744  2.083 -0.382 -0.880
50.844  2.044 -0.419 -0.985
50.944  2.002 -0.454 -1.076
51.044  1.956 -0.488 -1.153
51.144  1.907 -0.523 -1.215
51.244  1.855 -0.559 -1.260
51.344  1.799 -0.598 -1.289
51.444  1.739 -0.641 -1.300
51.544  1.674 -0.687 -1.293
51.644  1.605 -0.738 -1.270
51.744  1.530 -0.795 -1.229
51.844  1.449 -0.861 -1.171
51.944  1.361 -0.939 -1.098
52.044  1.265 -1.032 -1.010
52.144  1.158 -1.145 -0.909
52.244  1.038 -1.289 -0.795
52.344  0.902 -1.473 -0.671
52.444  0.745 -1.716 -0.538
52.544  0.560 -2.039 -0.397
52.644  0.337 -2.472 -0.251
52.744  0.064 -3.030 -0.102
52.844 -0.269 -3.678  0.049
52.944 -0.663 -4.227  0.199
53.044 -1.093 -4.296  0.346
53.144 -1.493 -3.577  0.489
53.150 -1.514 -3.510  0.498
53.156 -1.536 -3.441  0.506
53.163 -1.557 -3.370  0.515
53.169 -1.577 -3.297  0.524
53.175 -1.597 -3.223  0.532
53.275 -1.856 -1.962  0.666
53.375 -1.996 -0.931  0.791
53.475 -2.054 -0.286  0.905
53.575 -2.062  0.070  1.007
53.675 -2.043  0.265  1.095
53.775 -2.009  0.377  1.169
53.875 -1.967  0.450  1.227
53.975 -1.918  0.504  1.268
54.075 -1.864  0.549  1.293
54.175 -1.807  0.592  1.300
54.275 -1.745  0.635  1.290
54.375 -1.679  0.680  1.262
54.475 -1.607  0.729  1.217
54.575 -1.531  0.783  1.156
54.675 -1.449  0.845  1.079
54.775 -1.361  0.917  0.988
54.875 -1.265  1.002  0.884
54.975 -1.160  1.106  0.768
55.075 -1.043  1.235  0.641
55.175 -0.912  1.400  0.506
55.275 -0.763  1.615  0.364
55.375 -0.588  1.900  0.217
55.475 -0.381  2.278  0.067
55.575 -0.130  2.767 -0.084
55.675  0.174  3.353 -0.233
55.775  0.537  3.912 -0.380
55.875  0.942  4.149 -0.521
55.975  1.341  3.724 -0.655
56.075  1.664  2.683 -0.781
56.175  1.873  1.531 -0.896
56.275  1.980  0.666 -0.999
56.375  2.018  0.138 -1.089
56.475  2.017 -0.159 -1.163
56.575  1.993 -0.326 -1.223
56.675  1.956 -0.426 -1.266
56.775  1.912 -0.494 -1.291
56.875  1.861 -0.545 -1.300
56.975  1.806 -0.589 -1.291
57.075  1.747 -0.631 -1.265
57.175  1.683 -0.673 -1.221
57.275  1.616 -0.717 -1.162
57.375  1.544 -0.765 -1.086
57.475  1.466 -0.818 -0.996
57.575  1.384 -0.879 -0.893
57.675  1.294 -0.951 -0.778
57.775  1.197 -1.036 -0.652
57.875  1.091 -1.140 -0.517
57.975  0.972 -1.271 -0.376
58.075  0.838 -1.439 -0.229
58.175  0.686 -1.658 -0.080
58.275  0.508 -1.946  0.071
58.375  0.298 -2.323  0.221
58.475  0.044 -2.803  0.368
58.575 -0.261 -3.347  0.510
58.675 -0.617 -3.815  0.645
58.775 -1.006 -3.920  0.771
58.875 -1.377 -3.398  0.887
58.975 -1.667 -2.382  0.991
59.075 -1.851 -1.331  1.082
59.175 -1.942 -0.555  1.158
59.275 -1.971 -0.076  1.218
59.375 -1.962  0.199  1.263
59.475 -1.932  0.360  1.290
59.575 -1.890  0.460  1.300
59.675 -1.839  0.530  1.292
59.775 -1.783  0.584  1.268
59.875 -1.721  0.632  1.226
59.975 -1.655  0.678  1.167
60.075 -1.584  0.725  1.093
60.175 -1.509  0.776  1.004
60.275 -1.428  0.832  0.902
60.375 -1.341  0.896  0.788
60.475 -1.248  0.971  0.663
60.575 -1.146  1.062  0.529
60.675 -1.035  1.173  0.388
60.775 -0.911  1.314  0.241
60.875 -0.771  1.495  0.092
60.975 -0.611  1.732 -0.059
61.075 -0.424  2.043 -0.209
61.175 -0.201  2.445 -0.356
61.275  0.067  2.939 -0.498
61.375  0.385  3.458 -0.634
61.475  0.750  3.818 -0.761
61.575  1.130  3.722 -0.878
61.675  1.471  3.021 -0.983
61.775  1.722  1.980 -1.075
61.875  1.870  1.030 -1.152
61.975  1.937  0.369 -1.214
62.075  1.953 -0.030 -1.260
62.175  1.939 -0.263 -1.288
62.275  1.906 -0.401 -1.300
62.375  1.863 -0.489 -1.294
62.475  1.812 -0.552 -1.270
62.575  1.756 -0.602 -1.230
62.675  1.695 -0.647 -1.173
62.775  1.630 -0.690 -1.100
62.875  1.561 -0.734 -1.012
62.975  1.487 -0.782 -0.911
63.075  1.408 -0.834 -0.797
63.175  1.324 -0.893 -0.673
63.275  1.233 -0.963 -0.540
63.375  1.135 -1.046 -0.400
63.475  1.028 -1.148 -0.254
63.575  0.908 -1.277 -0.104
63.675  0.774 -1.441  0.046
63.775  0.622 -1.655  0.196
63.875  0.445 -1.934  0.344
63.975  0.236 -2.295  0.487
64.075 -0.014 -2.743  0.623
64.175 -0.310 -3.233  0.751
64.275 -0.651 -3.624  0.868
64.375 -1.018 -3.664  0.975
64.475 -1.362 -3.150  1.068
64.575 -1.632 -2.216  1.146
64.675 -1.803 -1.256  1.210
64.775 -1.890 -0.530  1.257
64.875 -1.917 -0.068  1.287
64.975 -1.907  0.206  1.300
65.075 -1.877  0.371  1.295
65.175 -1.833  0.475  1.273
65.275 -1.781  0.548  1.234
65.375 -1.723  0.605  1.178
65.475 -1.659  0.654  1.106
65.575 -1.590  0.701  1.020
65.675 -1.517  0.748  0.920
65.775 -1.439  0.799  0.807
65.875 -1.356  0.855  0.684
65.975 -1.267  0.920  0.551
66.075 -1.172  0.995  0.411
66.175 -1.068  1.088  0.266
66.275 -0.953  1.202  0.117
66.375 -0.827  1.346 -0.034
66.475 -0.683  1.533 -0.184
66.575 -0.519  1.776 -0.332
66.675 -0.327  2.091 -0.475
66.775 -0.100  2.490 -0.612
66.875  0.171  2.955 -0.740
66.975  0.488  3.402 -0.859
67.075  0.841  3.631 -0.966
67.175  1.195  3.396 -1.060
67.275  1.500  2.648 -1.140
67.375  1.717  1.681 -1.205
67.475  1.841  0.844 -1.253
67.575  1.895  0.267 -1.285
67.675  1.903 -0.088 -1.299
67.775  1.884 -0.300 -1.296
67.875  1.848 -0.430 -1.275
67.975  1.802 -0.516 -1.238
68.075  1.749 -0.577 -1.183
68.175  1.690 -0.627 -1.113
68.275  1.627 -0.672 -1.028
68.375  1.559 -0.715 -0.929
68.475  1.488 -0.759 -0.817
68.575  1.411 -0.806 -0.695
68.675  1.330 -0.859 -0.563
68.775  1.243 -0.919 -0.423
68.875  1.150 -0.990 -0.278
68.975  1.049 -1.076 -0.129
69.075  0.938 -1.182  0.021
69.175  0.815 -1.316  0.172
69.275  0.677 -1.488  0.320
69.375  0.520 -1.711  0.463
69.475  0.337 -1.999  0.601
69.575  0.121 -2.363  0.730
69.675 -0.134 -2.794  0.850
69.775 -0.433 -3.222  0.958
69.875 -0.767 -3.485  1.053
69.975 -1.112 -3.357  1.134
70.075 -1.419 -2.738  1.200
70.175 -1.649 -1.839  1.250
70.275 -1.788 -0.994  1.283
70.375 -1.854 -0.376  1.299
70.475 -1.869  0.017  1.297
70.575 -1.854  0.258  1.278
70.675 -1.819  0.406  1.241
70.775 -1.772  0.503  1.188
70.875 -1.718  0.572  1.119
70.975 -1.657  0.626  1.035
71.075 -1.592  0.674  0.937
71.175 -1.521  0.720  0.827
71.275 -1.446  0.766  0.705
71.375 -1.367  0.816  0.574
71.475 -1.282  0.871  0.435
71.575 -1.191  0.935  0.290
71.675 -1.094  1.011  0.142
71.775 -0.989  1.103 -0.009
71.875 -0.873  1.217 -0.159
71.975 -0.745  1.362 -0.307
72.075 -0.600  1.548 -0.452
72.175 -0.434  1.789 -0.590
72.275 -0.241  2.098 -0.720
72.375 -0.014  2.478 -0.840
72.475  0.254  2.900 -0.949
72.575  0.562  3.269 -1.046
72.675  0.896  3.394 -1.128
72.775  1.223  3.087 -1.195
72.875  1.497  2.359 -1.246
72.975  1.689  1.483 -1.281
73.075  1.798  0.736 -1.298
73.175  1.844  0.215 -1.298
