This file contains output data from Touchstone simulation...
FREQ-GHZ  DB[S11]  DB[S21]  DB[S11]  S21TRUE  DB[S21]   RE[Z1]   IM[Z1]   RE[Z1]   IM[Z1]  RE[S11]  IM[S11]  RE[S11]  IM[S11] MAG[S11] ANG[S11] MAG[S11] ANG[S11]
           C20F75   C20F75 C20F75IE   OUTEQN C20F75IE C20F75IE C20F75IE   C20F75   C20F75 C20F75IE C20F75IE   C20F75   C20F75 C20F75IE C20F75IE   C20F75   C20F75
                                          DB
 4.47500   -4.355   -9.068   -1.512   -7.083  -13.954   13.153   70.433   17.534  -31.268    0.294    0.787   -0.219   -0.565    0.840   69.497    0.606 -111.234
 4.48000   -4.407   -9.005   -1.514   -7.050  -13.938   13.231   70.641   17.648  -30.986    0.297    0.786   -0.222   -0.560    0.840   69.329    0.602 -111.625
 4.48500   -4.460   -8.944   -1.517   -7.018  -13.922   13.311   70.849   17.763  -30.705    0.299    0.785   -0.224   -0.555    0.840   69.162    0.598 -112.017
 4.49000   -4.513   -8.883   -1.520   -6.987  -13.907   13.391   71.057   17.878  -30.425    0.301    0.784   -0.227   -0.550    0.839   68.994    0.595 -112.411
 4.49500   -4.566   -8.822   -1.523   -6.955  -13.891   13.472   71.267   17.994  -30.144    0.303    0.782   -0.229   -0.545    0.839   68.826    0.591 -112.806
 4.50000   -4.620   -8.762   -1.526   -6.924  -13.876   13.553   71.477   18.111  -29.864    0.305    0.781   -0.231   -0.540    0.839   68.659    0.587 -113.203
 4.50500   -4.675   -8.703   -1.529   -6.894  -13.861   13.636   71.688   18.228  -29.584    0.307    0.780   -0.234   -0.535    0.839   68.491    0.584 -113.600
 4.51000   -4.730   -8.645   -1.532   -6.863  -13.847   13.720   71.899   18.346  -29.305    0.310    0.779   -0.236   -0.530    0.838   68.324    0.580 -113.999
 4.51500   -4.786   -8.587   -1.535   -6.834  -13.833   13.804   72.111   18.465  -29.025    0.312    0.778   -0.238   -0.525    0.838   68.157    0.576 -114.399
 4.52000   -4.843   -8.530   -1.538   -6.804  -13.818   13.889   72.324   18.584  -28.746    0.314    0.777   -0.240   -0.520    0.838   67.989    0.573 -114.801
 4.52500   -4.900   -8.473   -1.542   -6.775  -13.804   13.976   72.537   18.703  -28.467    0.316    0.775   -0.242   -0.515    0.837   67.822    0.569 -115.204
 4.53000   -4.957   -8.418   -1.545   -6.747  -13.791   14.063   72.751   18.824  -28.188    0.318    0.774   -0.244   -0.510    0.837   67.655    0.565 -115.608
 4.53500   -5.015   -8.363   -1.548   -6.719  -13.777   14.151   72.965   18.945  -27.910    0.320    0.773   -0.246   -0.504    0.837   67.487    0.561 -116.014
 4.54000   -5.074   -8.308   -1.551   -6.691  -13.764   14.240   73.181   19.066  -27.631    0.323    0.772   -0.248   -0.499    0.836   67.320    0.558 -116.422
 4.54500   -5.133   -8.254   -1.555   -6.664  -13.751   14.331   73.396   19.188  -27.354    0.325    0.771   -0.250   -0.494    0.836   67.153    0.554 -116.831
 4.55000   -5.193   -8.202   -1.558   -6.637  -13.738   14.422   73.613   19.311  -27.076    0.327    0.769   -0.252   -0.489    0.836   66.986    0.550 -117.241
 4.55500   -5.253   -8.149   -1.561   -6.611  -13.726   14.514   73.830   19.435  -26.798    0.329    0.768   -0.253   -0.484    0.835   66.819    0.546 -117.654
 4.56000   -5.315   -8.097   -1.565   -6.584  -13.713   14.607   74.048   19.559  -26.520    0.331    0.767   -0.255   -0.479    0.835   66.652    0.542 -118.068
 4.56500   -5.376   -8.046   -1.568   -6.559  -13.701   14.702   74.266   19.683  -26.243    0.333    0.765   -0.257   -0.473    0.835   66.484    0.539 -118.483
 4.57000   -5.439   -7.996   -1.572   -6.534  -13.689   14.798   74.485   19.809  -25.966    0.335    0.764   -0.258   -0.468    0.834   66.317    0.535 -118.900
 4.57500   -5.502   -7.946   -1.575   -6.509  -13.677   14.895   74.705   19.935  -25.689    0.337    0.763   -0.260   -0.463    0.834   66.150    0.531 -119.318
 4.58000   -5.565   -7.897   -1.579   -6.485  -13.666   14.992   74.925   20.061  -25.412    0.339    0.762   -0.261   -0.458    0.834   65.983    0.527 -119.739
 4.58500   -5.629   -7.849   -1.583   -6.461  -13.655   15.091   75.146   20.188  -25.136    0.341    0.760   -0.263   -0.452    0.833   65.816    0.523 -120.161
 4.59000   -5.694   -7.802   -1.586   -6.438  -13.644   15.192   75.368   20.316  -24.859    0.344    0.759   -0.264   -0.447    0.833   65.649    0.519 -120.585
 4.59500   -5.760   -7.755   -1.590   -6.415  -13.633   15.293   75.590   20.445  -24.583    0.346    0.758   -0.265   -0.442    0.833   65.482    0.515 -121.011
 4.60000   -5.826   -7.709   -1.594   -6.392  -13.622   15.395   75.813   20.574  -24.306    0.348    0.756   -0.267   -0.436    0.832   65.315    0.511 -121.439
 4.60500   -5.893   -7.664   -1.598   -6.371  -13.612   15.500   76.037   20.704  -24.030    0.350    0.755   -0.268   -0.431    0.832   65.148    0.507 -121.869
 4.61000   -5.961   -7.619   -1.601   -6.350  -13.602   15.605   76.261   20.835  -23.754    0.352    0.754   -0.269   -0.426    0.832   64.981    0.503 -122.300
 4.61500   -6.029   -7.575   -1.605   -6.329  -13.592   15.711   76.486   20.966  -23.478    0.354    0.752   -0.270   -0.420    0.831   64.814    0.500 -122.734
 4.62000   -6.098   -7.532   -1.609   -6.308  -13.582   15.818   76.712   21.098  -23.202    0.356    0.751   -0.271   -0.415    0.831   64.646    0.496 -123.170
 4.62500   -6.168   -7.490   -1.613   -6.288  -13.573   15.928   76.938   21.231  -22.926    0.358    0.749   -0.272   -0.409    0.830   64.479    0.492 -123.608
 4.63000   -6.238   -7.448   -1.618   -6.269  -13.564   16.039   77.165   21.364  -22.650    0.360    0.748   -0.273   -0.404    0.830   64.312    0.488 -124.048
 4.63500   -6.309   -7.407   -1.622   -6.250  -13.555   16.150   77.393   21.498  -22.374    0.362    0.747   -0.274   -0.399    0.830   64.145    0.484 -124.491
 4.64000   -6.381   -7.366   -1.626   -6.231  -13.546   16.263   77.621   21.633  -22.098    0.364    0.745   -0.275   -0.393    0.829   63.978    0.480 -124.936
 4.64500   -6.454   -7.327   -1.630   -6.213  -13.537   16.378   77.850   21.769  -21.823    0.366    0.744   -0.275   -0.388    0.829   63.811    0.476 -125.383
 4.65000   -6.527   -7.288   -1.635   -6.196  -13.529   16.495   78.080   21.906  -21.547    0.368    0.742   -0.276   -0.382    0.828   63.643    0.472 -125.833
 4.65500   -6.602   -7.250   -1.639   -6.179  -13.521   16.612   78.310   22.043  -21.271    0.370    0.741   -0.277   -0.377    0.828   63.476    0.468 -126.285
 4.66000   -6.676   -7.213   -1.643   -6.162  -13.513   16.731   78.541   22.181  -20.995    0.372    0.739   -0.277   -0.372    0.828   63.309    0.464 -126.740
 4.66500   -6.752   -7.177   -1.648   -6.146  -13.505   16.852   78.773   22.320  -20.719    0.374    0.738   -0.278   -0.366    0.827   63.142    0.460 -127.197
 4.67000   -6.829   -7.141   -1.652   -6.131  -13.498   16.975   79.005   22.460  -20.444    0.376    0.736   -0.278   -0.361    0.827   62.974    0.456 -127.657
 4.67500   -6.907   -7.106   -1.657   -6.116  -13.491   17.099   79.238   22.601  -20.168    0.378    0.735   -0.279   -0.355    0.826   62.807    0.452 -128.120
